task_id,img,query,item,it_name,annotator
223555579,https://cs-d.ecimg.tw/items/DEAHXZA900FE2IR/000001_1660469939.jpg,ps1,DEAHXZ-A900FE2IR,STAEDTLER 施德樓 迷你漸進式橡皮擦黑MS525PS1B-1/白MS525PS1W-1(6只),"6,9"
223555580,https://cs-d.ecimg.tw/items/DICKGAA900IDE2X/000001_1739953314.jpg,ps1,DICKGA-A900IDE2X,Proenza Schouler PS1 POCHETTE LUX 山羊皮手拿包.米,"6,9"
223555581,https://cs-d.ecimg.tw/items/DYBC00A900G6287/000001_1679646651.png,ps1,DYBC00-A900G6287,伸縮折疊手機架/平板架_黑_PS1b,"6,9"
223555582,https://cs-d.ecimg.tw/items/DRAI3XA900HFNXG/000001_1714448758.jpg,core,DRAI3X-A900HFNXG,Intel 英特爾 Core I5-12400 六核心 中央處理器 盒裝,"6,9"
223555583,https://cs-d.ecimg.tw/items/DCANCAA900A62UD/000001_1652269749.jpg,core,DCANCA-A900A62UD,ASUS ROG 華碩 ROG Gladius II Core 電競滑鼠,"6,9"
223555584,https://cs-d.ecimg.tw/items/DJBQ3BD900C9ZL7/000001_1641434276.jpg,core,DJBQ3B-D900C9ZL7,8 Core Principles of Organic Chemistry(Kobo/電子書),"6,9"
223555585,https://cs-d.ecimg.tw/items/DJBQ3HD900DOF4C/000001_1642324463.jpg,core,DJBQ3H-D900DOF4C,Fibre Bragg Grating and No-Core Fibre Sensors(Kobo/電子書),"6,9"
223555586,https://cs-d.ecimg.tw/items/DEBNMGA900H4TRQ/000001_1706756810.jpg,core,DEBNMG-A900H4TRQ,NIKE 耐吉 毛巾 Solid Core Towel 粉 純棉 吸汗 刺繡 健身 訓練 球類 運動毛巾 N100154160-6NS,"6,9"
223555587,https://cs-d.ecimg.tw/items/DJBQ3DD900G7OE8/000001_1680792662.jpg,core,DJBQ3D-D900G7OE8,Practice Questions for Snowflake Snowpro Core Certification Concept Based - Latest Edition 2023(Kobo/電子書),"6,9"
223555588,https://cs-d.ecimg.tw/items/DJBQD8D900I337J/000001_1731945814.jpg,core,DJBQD8-D900I337J,Large Energy-Saving Wound Core Traction Transformer(Kobo/電子書),"6,9"
223555589,https://cs-d.ecimg.tw/items/DJBQ37D900CEBT8/000001_1641546243.jpg,core,DJBQ37-D900CEBT8,"Shaken to the Core, a Matt & Heather Thriller! Book three in the series.(Kobo/電子書)","6,9"
223555590,https://cs-d.ecimg.tw/items/DJBQ3DD900GEBDB/000001_1686192143.jpg,core,DJBQ3D-D900GEBDB,Punctuation; Elements of Style and 300 Core SAT GRE Words Test Prep Collection(Kobo/電子書),"6,9"
223555591,https://cs-d.ecimg.tw/items/DEBQB5A900HV8U8/000001_1746523243.jpg,core,DEBQB5-A900HV8U8,NiteCore 奈特科爾 DC29 6500流明 400米 高性能EDC戰術手電筒 一鍵爆閃 一鍵流明盾 OLED,"6,9"
223555592,https://cs-d.ecimg.tw/items/DJBQ3HD900DL0C8/000001_1642237046.jpg,typo,DJBQ3H-D900DL0C8,"Mastering TypoScript: TYPO3 Website, Template, and Extension Development(Kobo/電子書)","6,9"
223555593,https://cs-d.ecimg.tw/items/DJBQ34D900HG3MF/000001_1744263604.jpg,typo,DJBQ34-D900HG3MF,The Typo(Kobo/電子書),"6,9"
223555594,https://cs-d.ecimg.tw/items/DJBQ89D900IWDBP/000001_1749149449.jpg,typo,DJBQ89-D900IWDBP,La céramique d’habitat du Bronze final IIIb à La Tène A en Alsace et en Lorraine : essai de typo-chronologie(Kobo/電子書),"6,9"
223555595,https://cs-d.ecimg.tw/items/DJBQ34D900IBN0L/000001_1738552202.jpg,typo,DJBQ34-D900IBN0L,Love at First Text… Or Was That Just a Typo?(Kobo/電子書),"6,9"
223555596,https://cs-d.ecimg.tw/items/DJBQ89D900IPC8G/000001_1745983209.jpg,typo,DJBQ89-D900IPC8G,Rencontre autour des typo-chronologies des tombes à inhumation(Kobo/電子書),"6,9"
223555597,https://cs-d.ecimg.tw/items/DJBQ9FD900E90FY/000001_1645659385.jpg,typo,DJBQ9F-D900E90FY,Come usare BackTypo e scrivere felici(Kobo/電子書),"6,9"
223555598,https://cs-d.ecimg.tw/items/DJBQ34D900CK5JR/000001_1641659139.jpg,typo,DJBQ34-D900CK5JR,Just a Typo: The Cancellation of Celebrity Mo Riverlake(Kobo/電子書),"6,9"
223555599,https://cs-d.ecimg.tw/items/DJBQ37D900J4412/000001_1754669120.jpg,typo,DJBQ37-D900J4412,Hearts that Typo too Fast(Kobo/電子書),"6,9"
223555600,https://cs-d.ecimg.tw/items/DJBR43D900IRC9M/000001_1746541742.jpg,typo,DJBR43-D900IRC9M,HyRead TYPO3 4.3 Multimedia Cookbo(電子書),"6,9"
223555601,https://cs-d.ecimg.tw/items/DJBQ3YD900E7J0Y/000001_1753988151.jpg,typo,DJBQ3Y-D900E7J0Y,Praxiswissen TYPO3 CMS 10 LTS(Kobo/電子書),"6,9"
223555602,https://cs-d.ecimg.tw/items/DYAO44A900I8RPN/000001_1752458192.jpg,pd20w快充,DYAO44-A900I8RPN,Avier 10000mAh PD20W 快充行動電源_兩色任選,"6,9"
223555603,https://cs-d.ecimg.tw/items/DYAO8ZA900GMANQ/000001_1693879952.jpg,pd20w快充,DYAO8Z-A900GMANQ,Nokia 諾基亞 20000mAh PD20W快充行動電源 P6203-2 (37Wh),"6,9"
223555604,https://cs-d.ecimg.tw/items/QAAJ3PA900AQVH8/000001_1700557609.jpg,pd20w快充,QAAJ3P-A900AQVH8,DTA-AirPro3s 無線藍牙耳機 三代1:1 藍牙耳機【贈無線充電盤+PD20W快充頭】,"6,9"
223555605,https://cs-d.ecimg.tw/items/DEADYEA900I7L37/000001_1735201540.jpg,pd20w快充,DEADYE-A900I7L37,BASEE QC3.0+PD20W快充 三孔車用充電器 雙數顯電壓檢測車充 汽車MP3音頻藍牙播放器 車用藍牙適配器,"6,9"
223555606,https://cs-d.ecimg.tw/items/DSAOASA900IFZ0P/000001_1744687664.jpg,pd20w快充,DSAOAS-A900IFZ0P,aibo 2P+3P 4開6插平壓式 PD20W快充 USB延長線-1.8米,"6,9"
223555607,https://cs-d.ecimg.tw/items/DCACL7A900HH74C/000001_1720748687.jpg,pd20w快充,DCACL7-A900HH74C,MoZuo 魔宙 原廠保固PD20W快充電量輕鬆滿格Type-C轉lightning PD20W快充/傳輸軟排線 公對公13cm,"6,9"
223555608,https://cs-d.ecimg.tw/items/DSAO8ZA900GKMO6/000001_1691742135.jpg,pd20w快充,DSAO8Z-A900GKMO6,aibo 平壓式1開2插 高溫斷電智慧PD20W快充USB壁插,"6,9"
223555609,https://cs-d.ecimg.tw/items/DCAD6EA900B40HT/000001_1611246406.jpg,pd20w快充,DCAD6E-A900B40HT,idmix PD20W 快充組合(C-MFI充電傳輸線+PD20W充電器)-白,"6,9"
223555610,https://cs-d.ecimg.tw/items/DYAO44A900G4R44/000001_1699519155.jpg,pd20w快充,DYAO44-A900G4R44,[ JPB ] PD20W快充 LED電量顯示 10000mAh 全協議行動電源 - 石墨黑,"6,9"
223555611,https://cs-d.ecimg.tw/items/DCAD6EA900B40IC/000001_1611246532.jpg,pd20w快充,DCAD6E-A900B40IC,idmix PD20W 快充組合(C-MFI充電傳輸線+PD20W充電器)-藍,"6,9"
223555612,https://cs-d.ecimg.tw/items/DJBQ0MD900I52E5/000001_1733414580.jpg,夏日幽靈,DJBQ0M-D900I52E5,一之瀨尤娜飄浮在空中【現象級動畫電影《夏日幽靈》姊妹作！】(Kobo/電子書),"6,9"
223555613,https://cs-d.ecimg.tw/items/DJBQ0MD900HL5M2/000001_1718813018.jpg,夏日幽靈,DJBQ0M-D900HL5M2,小說？夏日幽靈(Kobo/電子書),"6,9"
223555614,https://cs-d.ecimg.tw/items/DNAA2WA900FDGKY/000001_1697611636.jpg,夏日幽靈,DNAA2W-A900FDGKY,車庫娛樂 夏日幽靈DVD,"6,9"
223555615,https://cs-d.ecimg.tw/items/DJAH12A900H6VXO/000001_1707966140.jpg,夏日幽靈,DJAH12-A900H6VXO,夏日幽靈 漫畫版（01）拆封不可退,"6,9"
223555616,https://cs-d.ecimg.tw/items/DJBR3ID900IPBJQ/000001_1745981459.jpg,夏日幽靈,DJBR3I-D900IPBJQ,HyRead 夏日幽靈 漫畫版. 2(完)(電子書),"6,9"
223555617,https://cs-d.ecimg.tw/items/DJBP23A900H8T4T/000001_1708469573.jpg,夏日幽靈,DJBP23-A900H8T4T,夏日幽靈 漫畫版(01),"6,9"
223555618,https://cs-d.ecimg.tw/items/DJBN8CD900H8SK1/000001_1708449065.jpg,夏日幽靈,DJBN8C-D900H8SK1,Readmoo 讀墨 夏日幽靈 漫畫版(01)（讀墨電子書）,"6,9"
223555619,https://cs-d.ecimg.tw/items/DJBR3ID900IPBJ5/000001_1745981457.jpg,夏日幽靈,DJBR3I-D900IPBJ5,HyRead 夏日幽靈 漫畫版. 1(電子書),"6,9"
223555620,https://cs-d.ecimg.tw/items/DJAM2OA900HKKD8/000001_1718354972.jpg,夏日幽靈,DJAM2O-A900HKKD8,小說•夏日幽靈（拆封不可退）,"6,9"
223555621,https://cs-d.ecimg.tw/items/DJAH12A900H6VXR/000001_1707966141.jpg,夏日幽靈,DJAH12-A900H6VXR,夏日幽靈 漫畫版（02）完（拆封不可退）,"6,9"
223555622,https://cs-d.ecimg.tw/items/DCAHGQA900HDJ4K/000001_1712684015.jpg,phoenix,DCAHGQ-A900HDJ4K,PHOENIX ASUS S5406 S5406MA S5406SA Vivobook S14 系列 專用 鍵盤膜 非矽膠材質 附贈 觸控板保護貼,"6,9"
223555623,https://cs-d.ecimg.tw/items/DCAGUFA900ICPVQ/000001_1739413938.jpg,phoenix,DCAGUF-A900ICPVQ,PHOENIX MacBook Pro / MacBook Air 系列 筆電螢幕保護 擦拭布 鍵盤保護墊,"6,9"
223555624,https://cs-d.ecimg.tw/items/DJBQ37D900FHG8N/000001_1663085236.jpg,phoenix,DJBQ37-D900FHG8N,Sofia: Phoenix Rising (Vol. 2) fire and Water(Kobo/電子書),"6,9"
223555625,https://cs-d.ecimg.tw/items/DXAX69A900ID4B8/000001_1739767017.jpg,phoenix,DXAX69-A900ID4B8,NIKE 耐吉 休閒鞋 Wmns Phoenix Waffle 女鞋 米白 粉 情人節 拼接 麂皮 復古 運動鞋 HV5993-161,"6,9"
223555626,https://cs-d.ecimg.tw/items/DJBQ3FD900GEIZO/000001_1686346807.jpg,phoenix,DJBQ3F-D900GEIZO,"Life on the Road, West by Northwest (of Phoenix, Arizona)(Kobo/電子書)","6,9"
223555627,https://cs-d.ecimg.tw/items/DEEE0YA900HZGMS/000001_1729567683.jpg,phoenix,DEEE0Y-A900HZGMS,Hasbro 孩之寶 漫威 傳奇系列 琴·葛雷和鳳凰之力《X 戰警》漫畫 火鳳凰 JEAN GREY & PHOENIX,"6,9"
223555628,https://cs-d.ecimg.tw/items/DJBQ35D900DT32C/000001_1642503654.jpg,phoenix,DJBQ35-D900DT32C,Japan's Economy: Phoenix or Quagmire?(Kobo/電子書),"6,9"
223555629,https://cs-d.ecimg.tw/items/DIBPPPA900F7DW8/000001_1655803834.jpg,phoenix,DIBPPP-A900F7DW8,GREEN PHOENIX 波兒德 男款斜口吸震減壓防水中筒雨靴/雨鞋U38-10828,"6,9"
223555630,https://cs-d.ecimg.tw/items/DEAJ3JA900B1LIA/000001_1651136858.jpg,phoenix,DEAJ3J-A900B1LIA,SVAKOM 美國-CONNEXION PHOENIX NEO APP異地遙控 智能無線跳蛋,"6,9"
223555631,https://cs-d.ecimg.tw/items/DEAW4AA900FX9VZ/000001_1679711289.jpg,phoenix,DEAW4A-A900FX9VZ,EXCELSA 義大利 Phoenix鍋具保護墊+石紋不沾平底鍋(24cm) / 平煎鍋 可機洗 洗碗機可洗,"6,9"
223555632,https://cs-d.ecimg.tw/items/DBAK0QA900GQI1F/000001_1697371932.jpg,hershey,DBAK0Q-A900GQI1F,HERSHEY'S Hersheys好時草莓風味糖漿623G,"6,9"
223555633,https://cs-d.ecimg.tw/items/DJBQ33D900IVJ6G/000001_1748624111.jpg,hershey,DJBQ33-D900IVJ6G,MILTON HERSHEY(Kobo/電子書),"6,9"
223555634,https://cs-d.ecimg.tw/items/DJBQD8D900HS4QT/000001_1725409542.jpg,hershey,DJBQD8-D900HS4QT,Family is the Greatest Gift Little Stories for Girls and Boys By Lady Hershey for Her Little Brother Mr. Linguini(Kobo/電子書),"6,9"
223555635,https://cs-d.ecimg.tw/items/DYAG0XA900IGTJ1/000001_1744087032.jpg,hershey,DYAG0X-A900IGTJ1,Samsung 三星 原廠公司貨 S25 Ultra Hershey's 聯名保護殼 FPS938 (盒裝),"6,9"
223555636,https://cs-d.ecimg.tw/items/DJBQ33D900HEC5O/000001_1713288318.jpg,hershey,DJBQ33-D900HEC5O,Penwurx Pro Packaging Series Hershey Milk Duds Affinity Designer(Kobo/電子書),"6,9"
223555637,https://cs-d.ecimg.tw/items/DJBQ38D900J23R6/000001_1753251719.jpg,hershey,DJBQ38-D900J23R6,Hershey the Sweetest Dog Ever(Kobo/電子書),"6,9"
223555638,https://cs-d.ecimg.tw/items/DJBQ33D900CVLH5/000001_1641909091.jpg,hershey,DJBQ33-D900CVLH5,"7 Golden Rules of Milton Hershey: Laws of Leadership, Volume III(Kobo/電子書)","6,9"
223555639,https://cs-d.ecimg.tw/items/DJBQ3HD900DB2S6/000001_1642099326.jpg,hershey,DJBQ3H-D900DB2S6,Hershey Transit(Kobo/電子書),"6,9"
223555640,https://cs-d.ecimg.tw/items/DBAK0QA900BS2CH/000001_1631868137.jpg,hershey,DBAK0Q-A900BS2CH,HERSHEY'S 美國巧克力醬第一大品牌,"6,9"
223555641,https://cs-d.ecimg.tw/items/DJBQ33D900C9A8R/000001_1641410115.jpg,hershey,DJBQ33-D900C9A8R,Milton Snavely Hershey: King Of Chocolate(Kobo/電子書),"6,9"
223555642,https://cs-d.ecimg.tw/items/DJBP24A900IVCDN/000001_1748493421.jpg,fate grand order,DJBP24-A900IVCDN,Fate Grand Order-Epic of Remnant-亞種特異點IV 禁忌降臨庭園 塞勒姆 異端塞勒姆(07),"6,9"
223555643,https://cs-d.ecimg.tw/items/DJBP21A900FAZE0/000001_1658184590.jpg,fate grand order,DJBP21-A900FAZE0,Fate Grand Order－Epic of Remnant－亞種特異點IV 禁忌降臨庭園 塞勒姆 異端塞勒姆（04）,"6,9"
223555644,https://cs-d.ecimg.tw/items/DJBR47D900IOL2R/000001_1745827251.jpg,fate grand order,DJBR47-D900IOL2R,HyRead Fate Grand Order -Epic of R(電子書),"6,9"
223555645,https://cs-d.ecimg.tw/items/DJBN88D900FA90N/000001_1657565201.jpg,fate grand order,DJBN88-D900FA90N,Readmoo 讀墨 Fate Grand Order -Epic of Remnant- 亞種特異點IV 禁忌降臨庭園 塞勒姆 異端塞勒姆(01)（讀墨電子書）,"6,9"
223555646,https://cs-d.ecimg.tw/items/DJAH12A900GHNK4/000001_1689314511.jpg,fate grand order,DJAH12-A900GHNK4,Fate Grand Order-Epic of Remnant-亞種特異點（IV）禁忌降臨庭園•塞勒姆•異端塞勒姆（05）拆封不退,"6,9"
223555647,https://cs-d.ecimg.tw/items/DJBQ17D900GHM7G/000001_1689264167.jpg,fate grand order,DJBQ17-D900GHM7G,Fate Grand Order -Epic of Remnant- 亞種特異點Ⅳ 禁忌降臨庭園 塞勒姆 異端塞勒姆(05)(Kobo/電子書),"6,9"
223555648,https://cs-d.ecimg.tw/items/DJAH12A900IUVGK/000001_1748231333.jpg,fate grand order,DJAH12-A900IUVGK,Fate Grand Order-Epic of Remnant-亞種特異點IV 禁忌降臨庭園 塞勒姆 異端塞勒姆（07）拆封不可退,"6,9"
223555649,https://cs-d.ecimg.tw/items/DJBN88D900IV3IC/000001_1750348057.jpg,fate grand order,DJBN88-D900IV3IC,Readmoo 讀墨 Fate Grand Order -Epic of Remnant- 亞種特異點Ⅳ 禁忌降臨庭園 塞勒姆 異端塞勒姆(07)（電子書）,"6,9"
223555650,https://cs-d.ecimg.tw/items/DJBP21A900EP46T/000001_1647411038.jpg,fate grand order,DJBP21-A900EP46T,Fate Grand Order－Epic of Remnant－亞種特異點IV 禁忌降臨庭園 塞勒姆 異端塞勒姆（01）,"6,9"
223555651,https://cs-d.ecimg.tw/items/DJBP21A900GHWOQ/000001_1689634364.jpg,fate grand order,DJBP21-A900GHWOQ,Fate Grand Order－Epic of Remnant－亞種特異點IV 禁忌降臨庭園 塞勒姆 異端塞勒姆（05）,"6,9"
223555652,https://cs-d.ecimg.tw/items/DDAHL6A900HQ9WF/000001_1723623131.jpg,chopard,DDAHL6-A900HQ9WF,Chopard 蕭邦 純愛蕭邦淡香精 100ML,"6,9"
223555653,https://cs-d.ecimg.tw/items/DDAHL6A900HOXRG/000001_1722240823.jpg,chopard,DDAHL6-A900HOXRG,Chopard 蕭邦 純愛女性淡香精(100ml),"6,9"
223555654,https://cs-d.ecimg.tw/items/DJBQ0YD900HNDDV/000001_1720586426.jpg,chopard,DJBQ0Y-D900HNDDV,十三個墓地，十三個奇想故事：「如何思索如何活？」一個CEO戰略顧問在馬克思、蕭邦到自己的墓前追問(Kobo/電子書),"6,9"
223555655,https://cs-d.ecimg.tw/items/DJBR4UD900IL8DR/000001_1744882709.jpg,chopard,DJBR4U-D900IL8DR,"HyRead 術數師. 2, 蕭邦的刀.少女的微笑(電子書)","6,9"
223555656,https://cs-d.ecimg.tw/items/QFAA9OA900AAO2F/000001_1688002848.jpg,chopard,QFAA9O-A900AAO2F,STYLEHOUSE 時尚屋 [FZ8]蕭邦2+3人座透氣貓抓皮沙發FZ8-107-2+107-3可選色/可訂製/免組裝/免運費/沙發,"6,9"
223555657,https://cs-d.ecimg.tw/items/DNAB8SA9005FQYU/000001_1478350289.jpg,chopard,DNAB8S-A9005FQYU,尼可萊．托可列夫(鋼琴) / 葛利格＆蕭邦：鋼琴協奏曲 CD,"6,9"
223555658,https://cs-d.ecimg.tw/items/DJBR0KD900IORV3/000001_1745895260.jpg,chopard,DJBR0K-D900IORV3,HyRead 波波四國:蕭邦、啤酒、奇士勞斯基(電子書),"6,9"
223555659,https://cs-d.ecimg.tw/items/QDAR6UA90077RUB/000001_1478526736.jpg,chopard,QDAR6U-A90077RUB,進口 高級錶帶小尺寸款 ( 10mm.8mm.6mm ) 適用各式錶款.CHOPARD,"6,9"
223555660,https://cs-d.ecimg.tw/items/DJBR0KD900IQYQW/000001_1746503316.jpg,chopard,DJBR0K-D900IQYQW,HyRead 蕭邦旅社:趙淑敏散文作品集(電子書),"6,9"
223555661,https://cs-d.ecimg.tw/items/DICB9OA900G49QL/000001_1678279366.jpg,chopard,DICB9O-A900G49QL,Jove gold JoveGold漾金飾 凝望黃金蕭邦鍊(約1錢)(約1.4尺/42cm),"6,9"
223555662,https://cs-d.ecimg.tw/items/DGBHA4A900BNC5Y/000001_1628496843.jpg,ad100,DGBHA4-A900BNC5Y,Godox 神牛 AD100PRO + AK-R1 口袋燈 閃燈 閃光燈 套組 (AD100 PRO 公司貨),"6,9"
223555663,https://cs-d.ecimg.tw/items/DGBHA4A900FVXSI/000001_1672297188.jpg,ad100,DGBHA4-A900FVXSI,Godox 神牛 AD100 PRO 口袋燈 閃燈閃光燈+X2TX 發射器 離機閃(公司貨),"6,9"
223555664,https://cs-d.ecimg.tw/items/DJBQ35D900CWB6S/000001_1641918355.jpg,ad100,DJBQ35-D900CWB6S,"Art, Science, and the Natural World in the Ancient Mediterranean, 300 BC to AD 100(Kobo/電子書)","6,9"
223555665,https://cs-d.ecimg.tw/items/QAAH2YA900AS4J7/000001_1628843782.jpg,ad100,QAAH2Y-A900AS4J7,"HP 惠普 HS04 電池(保固更久) 適用 HS03,240 G5,245G5,340 G3,346 G3,348 G4,440 G4,455 G4,450 G4,470 G4,246 G4,256 G4,Spectre Pro 13 G1,ChromeBook 11 G5,14-AF000,14G-AD001,14G-AD002tx,14G-AD100,14Q-AJ001tx,14Q-AJ002tx,14Q-AJ100","6,9"
223555666,https://cs-d.ecimg.tw/items/DJBQ35D900CL8OE/000001_1641693244.jpg,ad100,DJBQ35-D900CL8OE,"Towns in Decline, AD100–1600(Kobo/電子書)","6,9"
223555667,https://cs-d.ecimg.tw/items/DCAC1KB900IXQTX/000001_1749976944.jpg,ad100,DCAC1K-B900IXQTX,CUKTECH 酷態科 GaN 100W 氮化鎵 10號充電器 AD1003US PD快充 三口同充 適用 Switch/手機/蘋果iPhone 16,"6,9"
223555668,https://cs-d.ecimg.tw/items/DHABDAA900AVTSH/000001_1662430984.jpg,ad100,DHABDA-A900AVTSH,"HP 惠普 AB06XL 電池 適用   ENVY 13-AD000NI,13-AD003TU,13-AD012NC,13-AD020TU, 13-AD032TU,13-AD039TU,13-AD050TU,13-AD053TU,13-AD055NR,Envy 13-AD099,13-AD100,13-AD101,Envy 13-AD099,13-AD100,13-AD101,13-AD105,13-AD106,13-AD107,HSTNN-DB8C,921438-855","6,9"
223555669,https://cs-d.ecimg.tw/items/QAAH2YA90088SOS/000001_1653981255.jpg,ad100,QAAH2Y-A90088SOS,"HP 惠普 電池適用  HS03,HS04,14G,14T,14Z,15G,15Q,14g-ad007TX,14g-ad100,14q-aj000,14q-aj001TX,14q-aj002TX,14q-aj003TX,14q-aj100,14q-aj101TX,14q-aj102TX,14q-aj103TX,14q-aj104TX,14q-aj105TX,14T-AC000,14Z-AF000,14-AF000,14G-AD001,14G-AD002tx,14G-AD100","6,9"
223555670,https://cs-d.ecimg.tw/items/DSBC4FA900IWYE1/000001_1750071016.jpg,ad100,DSBC4F-A900IWYE1,CUKTECH 酷態科 100W GaN氮化鎵 2C1A充電器套裝 AD1003US 10號,"6,9"
223555671,https://cs-d.ecimg.tw/items/DGCF2KA900GXJP3/000001_1700467484.jpg,ad100,DGCF2K-A900GXJP3,Godox 神牛 AD100Pro 外拍燈-雙燈 正成公司貨,"6,9"
223555672,https://cs-d.ecimg.tw/items/DBBA591900HRJDV/000001_1754016254.jpg,24罐,DBBA59-1900HRJDV,補體素 優蛋白液(原味)(237mlx24罐),"6,9"
223555673,https://cs-d.ecimg.tw/items/DBABGWA900C2JED/000001_1752465367.jpg,24罐,DBABGW-A900C2JED,Red Bull 【 紅牛】能量飲料 250ml (24罐/箱),"6,9"
223555674,https://cs-d.ecimg.tw/items/DXBO1HA900HQP4V/000001_1724147489.jpg,24罐,DXBO1H-A900HQP4V,剎車清潔劑【整箱24罐】,"6,9"
223555675,https://cs-d.ecimg.tw/items/DBDA0GA900B0LBH/000001_1731239865.jpg,24罐,DBDA0G-A900B0LBH,日月潭-台茶18號紅玉紅茶(無糖)490mlX24罐/箱,"6,9"
223555676,https://cs-d.ecimg.tw/items/DBABDL1900HTJBK/000001_1726810270.jpg,24罐,DBABDL-1900HTJBK,MR.BROWN 伯朗 《伯朗咖啡》世界藏家五國特選美式 240ml-24罐/箱+拿鐵 240ml-24罐/箱(共48入),"6,9"
223555677,https://cs-d.ecimg.tw/items/QFAW7SA900ATB6M/000001_1597208323.jpg,24罐,QFAW7S-A900ATB6M,MONGE 瑪恩吉 MONO蔬果無穀主食犬餐盒-150g X 24罐,"6,9"
223555678,https://cs-d.ecimg.tw/items/DBAR0SA900GXWUF/000001_1700730095.jpg,24罐,DBAR0S-A900GXWUF,蘇州采芝齋 桃酥任選24罐(230g/罐),"6,9"
223555679,https://cs-d.ecimg.tw/items/DEBVKYA900IGV8E/000001_1742202572.jpg,24罐,DEBVKY-A900IGV8E,Seeds 惜時 聖萊西 MyCat 我的貓系列85G*24罐_(貓罐/貓餐盒/全齡貓),"6,9"
223555680,https://cs-d.ecimg.tw/items/DEAZU0A900BOT7J/000001_1629539651.jpg,24罐,DEAZU0-A900BOT7J,Zippo 【HOKI】高純度打火機油/懷爐專用油-133ml小罐裝(1箱24罐) (可用)(模型滲墨可用)非便宜煤油,"6,9"
223555681,https://cs-d.ecimg.tw/items/DXBG0NA900C2VK3/000001_1639131435.jpg,24罐,DXBG0N-A900C2VK3,Yami 亞米 白金大餐系列170G*24罐,"6,9"
223555682,https://cs-d.ecimg.tw/items/DSAEQ0A900HZCF4/000001_1750262165.jpg,家用版,DSAEQ0-A900HZCF4,Microsoft 微軟 Office 2024 家用版盒裝,"6,9"
223555683,https://cs-d.ecimg.tw/items/DSAEPVA900I1TQK/000001_1753756552.jpg,家用版,DSAEPV-A900I1TQK,Microsoft 微軟 Microsoft 365 家用版一年盒裝《可供 6 位使用者》,"6,9"
223555684,https://cs-d.ecimg.tw/items/DSAA2RA900IHSHF/000001_1743489539.jpg,家用版,DSAA2R-A900IHSHF,ACER 宏碁 C27-1E13U5UNH Aspire系列-27型螢幕/i5處理器/16G記憶體/1TB SSD/Win11家用版液晶電腦(DQ.BNDTA.001),"6,9"
223555685,https://cs-d.ecimg.tw/items/QBAV01A9009GSRW/000001_1538923723.jpg,家用版,QBAV01-A9009GSRW,G-PLUS 拓勤 【南紡購物中心】 神腦公司貨  FA-A002 吸特樂(家用版) 空氣清淨機 三合一HEPA高效過濾網 過濾PM2.5甲醛細菌,"6,9"
223555686,https://cs-d.ecimg.tw/items/QABF0WA9008VJV7/000001_1755130400.jpg,家用版,QABF0W-A9008VJV7,嘸蝦米輸入法J 家用版 [不含書],"6,9"
223555687,https://cs-d.ecimg.tw/items/DSAR3G1900I55UN/000001_1733475923.jpg,家用版,DSAR3G-1900I55UN,羅技 Combo Touch 鍵盤保護套 - iPad Air (M2) 13吋專用+Microsoft 365 家用版,"6,9"
223555688,https://cs-d.ecimg.tw/items/DSAAFQ1900II0U5/000001_1743056640.jpg,家用版,DSAAFQ-1900II0U5,MSI 微星 Infinite E1系列- i5處理器- 16G記憶體/ 1TB SSD/ RTX4060 Ti 顯卡/ Win11家用版電競機(12-008TW),"6,9"
223555689,https://cs-d.ecimg.tw/items/DMBA9UA900HE039/000001_1754899599.jpg,家用版,DMBA9U-A900HE039,Inbody Home 家用版 H30NWi 無線網路型號體脂計,"6,9"
223555690,https://cs-d.ecimg.tw/items/DSAA2PA900GE9IZ/000001_1754899968.jpg,家用版,DSAA2P-A900GE9IZ,ACER 宏碁 Aspire XC-840系列 - 賽揚處理器 / 8G記憶體 /  256G SSD / Win11家用版電腦(DT.BH6TA.001),"6,9"
223555691,https://cs-d.ecimg.tw/items/DSAE2EA900DSMHK/000001_1643349373.jpg,家用版,DSAE2E-A900DSMHK,ActiveImage Protector 家用版(1電腦),"6,9"
223555692,https://cs-d.ecimg.tw/items/DJAA2VA900HI4R7/000001_1716540556.jpg,powershell,DJAA2V-A900HI4R7,30天挑戰精通PowerShell（第四版）Windows、Linux和macOS適用,"6,9"
223555693,https://cs-d.ecimg.tw/items/DJBQ3HD900H7TUL/000001_1708076759.jpg,powershell,DJBQ3H-D900H7TUL,Practical PowerShell Exchange Online(Kobo/電子書),"6,9"
223555694,https://cs-d.ecimg.tw/items/DJBQ3HD900DD2ZC/000001_1642123236.jpg,powershell,DJBQ3H-D900DD2ZC,SQL Server 2012 with PowerShell V3 Cookbook(Kobo/電子書),"6,9"
223555695,https://cs-d.ecimg.tw/items/DJBQ3HD900ICIJK/000001_1739245240.jpg,powershell,DJBQ3H-D900ICIJK,Ultimate PowerShell Automation for System Administration: Streamline Automation and Administration Tasks with Advanced PowerShell Techniques and Expert Insights(Kobo/電子書),"6,9"
223555696,https://cs-d.ecimg.tw/items/DJBR43D900IRV9D/000001_1746677502.jpg,powershell,DJBR43-D900IRV9D,HyRead Learning PowerShell DSC(電子書),"6,9"
223555697,https://cs-d.ecimg.tw/items/DJBQ3HD900CXZWK/000001_1641939349.jpg,powershell,DJBQ3H-D900CXZWK,Monad (AKA PowerShell)(Kobo/電子書),"6,9"
